experiment_id,run_id,fit_id,config_id,config_hash,family,capacity_tier,capacity_tier_score,regularization_tier,regularization_flexibility_score,hyperparameters_json,rho_train,seed,row_id,status,failure_type,failure_message,environment_type,rho_environment,evaluation_seconds,accuracy,balanced_accuracy,roc_auc,brier_score,log_loss,iid_accuracy,average_ood_accuracy,worst_ood_accuracy,ood_gap,environment_delta,capacity_proxy_name,learned_capacity_primary,empirical_capacity_index,structural_parameter_count,effective_degrees_of_freedom,kernel_effective_rank,support_vector_fraction,tree_total_leaves,tree_mean_depth,boosting_total_leaves,boosting_iterations,mlp_parameter_count,optimization_iterations,converged,fit_seconds,warning_count
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-smoke-fef9a5cb6b20,6609457c1ad3ebe9100e2d40bc97a1c64b9e9009a1c6f0dcdb0af4262a316f4d,SVM-H,405d3f89ec540b5d9527e4410c3337cad0e3f8b2cd09be2fa431cfc7a19bc06a,rbf_svm,high,1.0,strong,0.0,"{""C"":0.3,""cache_size"":1000,""calibration_cv"":3,""gamma"":1.0}",0.0,0,d3822c26e9e10f0d8af365222ebcf5db0ade5869e27df76cffccb7d9f91d7ede,success,,,iid_test,0.0,0.046379600011277944,0.89,0.8898359343737495,0.9406642657062825,0.09354160954056252,0.3170582417958659,0.89,0.874,0.874,0.016000000000000014,0.0,kernel_effective_rank,173.50483178364516,1.0,3300.0,,173.50483178364516,0.7857142857142857,,,,,,,1.0,0.050167999987024814,0
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-smoke-fef9a5cb6b20,6609457c1ad3ebe9100e2d40bc97a1c64b9e9009a1c6f0dcdb0af4262a316f4d,SVM-H,405d3f89ec540b5d9527e4410c3337cad0e3f8b2cd09be2fa431cfc7a19bc06a,rbf_svm,high,1.0,strong,0.0,"{""C"":0.3,""cache_size"":1000,""calibration_cv"":3,""gamma"":1.0}",0.0,0,0b3132198c934939b3351b638fc5d8588f66216791bd23829ccea89dda13f987,success,,,ood,-0.9,0.04756520001683384,0.874,0.8750620804562713,0.9446162226245215,0.09481710330874576,0.30512365026833654,0.89,0.874,0.874,0.016000000000000014,0.016000000000000014,kernel_effective_rank,173.50483178364516,1.0,3300.0,,173.50483178364516,0.7857142857142857,,,,,,,1.0,0.050167999987024814,0
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-smoke-fef9a5cb6b20,e4d35367e5ec1c97b9c061bd6e212092cf33e0324e69a10f92e671d55e802cfc,RF-L,c0f016366401e1557f071472bcb386b5eb2aff8542b2c2766d492e6f207fd133,random_forest,low,0.0,weak,1.0,"{""max_depth"":4,""max_features"":""sqrt"",""min_samples_leaf"":1,""n_estimators"":200,""n_jobs"":-1}",0.0,0,648996709d13c3765fd4cb8f3d040e078fe1f33d23a582c1cb8d5217f88d9815,success,,,iid_test,0.0,0.16352429997641593,0.85,0.8501400560224089,0.9340856342537015,0.11300213278169305,0.36957191246982907,0.85,0.864,0.864,-0.014000000000000012,0.0,tree_total_leaves,2913.0,0.3333333333333333,5626.0,,,,2913.0,4.0,,,,,1.0,0.36406309995800257,0
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-smoke-fef9a5cb6b20,e4d35367e5ec1c97b9c061bd6e212092cf33e0324e69a10f92e671d55e802cfc,RF-L,c0f016366401e1557f071472bcb386b5eb2aff8542b2c2766d492e6f207fd133,random_forest,low,0.0,weak,1.0,"{""max_depth"":4,""max_features"":""sqrt"",""min_samples_leaf"":1,""n_estimators"":200,""n_jobs"":-1}",0.0,0,5ab2919ee6fd6a32abbfe964e72610170d0cb6958a38776886c99abddb652d3a,success,,,ood,-0.9,0.1787862999481149,0.864,0.863967702141976,0.9514090260978227,0.10285155525643977,0.3467022956242672,0.85,0.864,0.864,-0.014000000000000012,-0.014000000000000012,tree_total_leaves,2913.0,0.3333333333333333,5626.0,,,,2913.0,4.0,,,,,1.0,0.36406309995800257,0
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-smoke-fef9a5cb6b20,db0088b8d6c9ca5892faeecde69ac5f7f6d1393aaa62043f5c21e75e852652ce,RF-M,5a017704fedc5eeaa5bfa51b469c2790db92ae9033f8403d454222bd9ca5b60a,random_forest,medium,0.5,strong,0.0,"{""max_depth"":10,""max_features"":""sqrt"",""min_samples_leaf"":10,""n_estimators"":250,""n_jobs"":-1}",0.0,0,df20cb56c8fb68fadd395c3f19a0eba83dc3b0cd37d2619f02741c9654f3b16e,success,,,iid_test,0.0,0.1340648999903351,0.848,0.847859143657463,0.9360544217687075,0.10539754189244714,0.3387491195581201,0.848,0.878,0.878,-0.030000000000000027,0.0,tree_total_leaves,6377.0,0.6666666666666666,12504.0,,,,6377.0,7.16,,,,,1.0,0.6211987999849953,0
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-smoke-fef9a5cb6b20,db0088b8d6c9ca5892faeecde69ac5f7f6d1393aaa62043f5c21e75e852652ce,RF-M,5a017704fedc5eeaa5bfa51b469c2790db92ae9033f8403d454222bd9ca5b60a,random_forest,medium,0.5,strong,0.0,"{""max_depth"":10,""max_features"":""sqrt"",""min_samples_leaf"":10,""n_estimators"":250,""n_jobs"":-1}",0.0,0,a54d6ab1d667a884eee430ae7ab11de7995adbb1fcd8385ad298d722daad82ea,success,,,ood,-0.9,0.12035529996501282,0.878,0.8784905237187395,0.9552860507217354,0.09390197503129866,0.3102793288719382,0.848,0.878,0.878,-0.030000000000000027,-0.030000000000000027,tree_total_leaves,6377.0,0.6666666666666666,12504.0,,,,6377.0,7.16,,,,,1.0,0.6211987999849953,0
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-smoke-fef9a5cb6b20,892a6bd6d27e7f4dd3467461da4145e2d6e6c3e579242adac1f93e8f5ea4d0e6,RF-H,7ff7f8153ba561892eb3cfceb961e6a4c2bf8946870c60775c3bfce39fbaf2f9,random_forest,high,1.0,medium,0.5,"{""max_depth"":null,""max_features"":""sqrt"",""min_samples_leaf"":2,""n_estimators"":300,""n_jobs"":-1}",0.0,0,4c39134139c8f233488b28bae93803fa0f19dfbeaac9cdeab3e81578f2311ab6,success,,,iid_test,0.0,0.22673229995416477,0.856,0.8561024409763905,0.941656662665066,0.09719888310969038,0.31205700863376884,0.856,0.888,0.888,-0.03200000000000003,0.0,tree_total_leaves,17944.0,1.0,35588.0,,,,17944.0,10.626666666666667,,,,,1.0,0.7049885000451468,0
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-smoke-fef9a5cb6b20,892a6bd6d27e7f4dd3467461da4145e2d6e6c3e579242adac1f93e8f5ea4d0e6,RF-H,7ff7f8153ba561892eb3cfceb961e6a4c2bf8946870c60775c3bfce39fbaf2f9,random_forest,high,1.0,medium,0.5,"{""max_depth"":null,""max_features"":""sqrt"",""min_samples_leaf"":2,""n_estimators"":300,""n_jobs"":-1}",0.0,0,e289d675936f71da4ce7cb1e647db6c20504dc0a6ed18d7be0648031b556c951,success,,,ood,-0.9,0.22971449996111915,0.888,0.8885755939697848,0.9584100994889376,0.08537833781627754,0.2782487557054344,0.856,0.888,0.888,-0.03200000000000003,-0.03200000000000003,tree_total_leaves,17944.0,1.0,35588.0,,,,17944.0,10.626666666666667,,,,,1.0,0.7049885000451468,0
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-smoke-fef9a5cb6b20,66ecd613b378089eac04a3666df3435be322a6d0956676a8f4b8b1301c676761,HGB-L,67769b8c901577287f7c69e46ea16a110fbcab250556e6c9ee68848fdafe1020,gradient_boosting,low,0.0,strong,0.0,"{""early_stopping"":false,""l2_regularization"":1.0,""learning_rate"":0.08,""max_iter"":100,""max_leaf_nodes"":7}",0.0,0,38f21d916d321f214184d553706a5ae957958b41af47fe11a4706ce5251b5084,success,,,iid_test,0.0,0.031945599999744445,0.854,0.8537414965986394,0.9434493797519008,0.10178764222141096,0.3149083380339796,0.854,0.88,0.88,-0.026000000000000023,0.0,boosting_total_leaves,700.0,0.3333333333333333,1300.0,,,,,,700.0,100.0,,100.0,1.0,1.2055571000091732,1
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-smoke-fef9a5cb6b20,66ecd613b378089eac04a3666df3435be322a6d0956676a8f4b8b1301c676761,HGB-L,67769b8c901577287f7c69e46ea16a110fbcab250556e6c9ee68848fdafe1020,gradient_boosting,low,0.0,strong,0.0,"{""early_stopping"":false,""l2_regularization"":1.0,""learning_rate"":0.08,""max_iter"":100,""max_leaf_nodes"":7}",0.0,0,4284cb0bef9d393f0d53385edb209d1d9aafeb0f8b463ed3941bfe4dc99e5d2b,success,,,ood,-0.9,0.0218180000083521,0.88,0.88056521251542,0.9632323491244654,0.08065563124705628,0.25154659398802093,0.854,0.88,0.88,-0.026000000000000023,-0.026000000000000023,boosting_total_leaves,700.0,0.3333333333333333,1300.0,,,,,,700.0,100.0,,100.0,1.0,1.2055571000091732,1
