fit_id,config_id,family,capacity_tier,capacity_tier_score,regularization_tier,regularization_flexibility_score,rho_train,seed,iid_accuracy,average_ood_accuracy,worst_ood_accuracy,ood_gap,learned_capacity_primary,empirical_capacity_index,converged
6d2e0d809671e2b84a0870a94fc4e833a074959eb2bac5c8a836641dbd67e904,HGB-H,gradient_boosting,high,1.0,medium,0.5,0.7,4,0.946,0.7526666666666666,0.6246666666666667,0.1933333333333333,18900.0,0.85,1.0
b94dd63581106f1d1c99b2e36854d48785aeb05c2a44089830c4d6a74ac1b9c8,MLP-L,mlp,low,0.0,weak,1.0,0.7,4,0.947,0.6920666666666666,0.517,0.2549333333333333,113.0,0.1833333333333333,1.0
a092d170f07c7c141cd7a7b4fa486bc1bce0bef7ac7bd88e27531c640e1c5871,MLP-M,mlp,medium,0.5,medium,0.5,0.7,4,0.9543333333333334,0.7896,0.689,0.1647333333333334,4609.0,0.5166666666666667,1.0
4bf2764769c6bef876971e030851383109cdaf472c0bbd498ed99f9aa4685bd8,MLP-H,mlp,high,1.0,strong,0.0,0.7,4,0.9503333333333334,0.7885333333333334,0.6886666666666666,0.1617999999999999,25601.0,0.85,1.0
d546bb9f8d909949fdb8794d816885ab606e8bd61287c8a8c0a13267dae24b0d,LR-L,logistic_regression,low,0.0,strong,0.0,0.7,5,0.9496666666666668,0.7517333333333334,0.6153333333333333,0.1979333333333333,4.249898102851223,0.2666666666666666,1.0
7600170a52150c82a521d413ddab7cdefb1d10b6017fd11e334cbefb1a20db95,LR-M,logistic_regression,medium,0.5,medium,0.5,0.7,5,0.9506666666666668,0.7964,0.6953333333333334,0.1542666666666666,4.914607000666876,0.6666666666666666,1.0
b46e24a35ebc7ac78af3576790f6998fbc2d78143b960ea4dba601f47b6641d2,LR-H,logistic_regression,high,1.0,weak,1.0,0.7,5,0.9506666666666668,0.7996000000000001,0.6996666666666667,0.1510666666666665,4.996604377394331,1.0,1.0
d9b65a888b07be2ed8dc5fefbdef51c1bef83755e86eb7988bb45d95f55f4a4d,SVM-L,rbf_svm,low,0.0,medium,0.5,0.7,5,0.949,0.7820666666666667,0.668,0.1669333333333332,2.2551011243044297,0.1666666666666666,1.0
d81be72d1872b60bae2a87b616fff6c1ba9280ce42f36926d40608b75ffbb0e2,SVM-M,rbf_svm,medium,0.5,weak,1.0,0.7,5,0.9523333333333334,0.7889333333333334,0.6846666666666666,0.1634,9.755245930261951,0.4666666666666667,1.0
47cbde09732731bcf1aad35e047df1c3f38cf280fc7143ff58168d07a472e87b,SVM-H,rbf_svm,high,1.0,strong,0.0,0.7,5,0.9496666666666668,0.7442666666666667,0.6106666666666667,0.2053999999999999,138.07164570624224,0.7666666666666667,1.0
