experiment_id,run_id,fit_id,config_id,config_hash,family,capacity_tier,capacity_tier_score,regularization_tier,regularization_flexibility_score,hyperparameters_json,rho_train,seed,status,failure_type,failure_message,fit_seconds,warning_count,warning_messages,validation_accuracy,validation_balanced_accuracy,validation_roc_auc,validation_brier_score,validation_log_loss,capacity_proxy_name,learned_capacity_primary,structural_parameter_count,effective_degrees_of_freedom,kernel_effective_rank,support_vector_fraction,tree_total_leaves,tree_mean_depth,boosting_total_leaves,boosting_iterations,mlp_parameter_count,optimization_iterations,converged,fitted_kernel_gamma,empirical_capacity_index
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-complete-fef9a5cb6b20,328f55bdf62ff0ee7a705cc24552fc698f63cf53a5e0d2fd57b9aa630cd3ae6b,SVM-H,405d3f89ec540b5d9527e4410c3337cad0e3f8b2cd09be2fa431cfc7a19bc06a,rbf_svm,high,1.0,strong,0.0,"{""C"":0.3,""cache_size"":1000,""calibration_cv"":3,""gamma"":1.0}",0.0,1,success,,,1.6234117000130937,0,,0.9125,0.912235628503364,0.9646428961576122,0.0671472861524058,0.2353030925497138,kernel_effective_rank,155.209624134786,14106.0,,155.209624134786,0.4702,,,,,,,1.0,1.0,0.7666666666666667
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-complete-fef9a5cb6b20,b4f1532e54c197d1b7d1653630dd9ce8141b5642a21eff7850a3b9c8820db1b3,RF-L,c0f016366401e1557f071472bcb386b5eb2aff8542b2c2766d492e6f207fd133,random_forest,low,0.0,weak,1.0,"{""max_depth"":4,""max_features"":""sqrt"",""min_samples_leaf"":1,""n_estimators"":200,""n_jobs"":-1}",0.0,1,success,,,0.4604052999638952,0,,0.8865,0.8865077957207472,0.9618427105475996,0.0981828266673005,0.3408910093638589,tree_total_leaves,3136.0,6072.0,,,,3136.0,4.0,,,,,1.0,,0.21666666666666667
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-complete-fef9a5cb6b20,32e8eaa815214077197c97ff2d03d61b35097cb1c18cc08bc941e70d1ac543f4,RF-M,5a017704fedc5eeaa5bfa51b469c2790db92ae9033f8403d454222bd9ca5b60a,random_forest,medium,0.5,strong,0.0,"{""max_depth"":10,""max_features"":""sqrt"",""min_samples_leaf"":10,""n_estimators"":250,""n_jobs"":-1}",0.0,1,success,,,0.7868867999641225,0,,0.908,0.9077021139697592,0.9715671919269666,0.0686172556391653,0.2325597904694656,tree_total_leaves,34067.0,67884.0,,,,34067.0,10.0,,,,,1.0,,0.6666666666666666
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-complete-fef9a5cb6b20,bdb5cfee6ad3339c0898f4017942bcb50c9b1c912759edab22b105e5ebbe0d57,RF-H,7ff7f8153ba561892eb3cfceb961e6a4c2bf8946870c60775c3bfce39fbaf2f9,random_forest,high,1.0,medium,0.5,"{""max_depth"":null,""max_features"":""sqrt"",""min_samples_leaf"":2,""n_estimators"":300,""n_jobs"":-1}",0.0,1,success,,,0.8740418999805115,0,,0.909,0.9084688075959796,0.9722567150836195,0.0654249407805647,0.2184609065829122,tree_total_leaves,100989.0,201678.0,,,,100989.0,16.34,,,,,1.0,,0.9666666666666667
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-complete-fef9a5cb6b20,07c46fb3b71f19da1118be6a26cff7353b9708df6b13241faf7f20cd98c4aeb7,HGB-L,67769b8c901577287f7c69e46ea16a110fbcab250556e6c9ee68848fdafe1020,gradient_boosting,low,0.0,strong,0.0,"{""early_stopping"":false,""l2_regularization"":1.0,""learning_rate"":0.08,""max_iter"":100,""max_leaf_nodes"":7}",0.0,1,success,,,0.2267932000104338,0,,0.9075,0.9074129752623544,0.9739048558265208,0.0643553869151905,0.2121210988872026,boosting_total_leaves,700.0,1300.0,,,,,,700.0,100.0,,100.0,1.0,,0.18333333333333332
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-complete-fef9a5cb6b20,b1c661c92b2489497b7c7d508acf2bcdb08f8d63ed214420f9c5aa8a5a9a7a7f,HGB-M,2d985fd608b45e3358b349990cabdc1f6ba1762a96e3f4ecf6a7596687075e1f,gradient_boosting,medium,0.5,weak,1.0,"{""early_stopping"":false,""l2_regularization"":0.01,""learning_rate"":0.08,""max_iter"":200,""max_leaf_nodes"":31}",0.0,1,success,,,2.62662240001373,0,,0.906,0.905886102400202,0.9724701866422928,0.0691235860936826,0.226134860943043,boosting_total_leaves,6200.0,12200.0,,,,,,6200.0,200.0,,200.0,1.0,,0.5166666666666667
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-complete-fef9a5cb6b20,b67b2beedebdeb0d6d7eacb5ff7903a06e6ce050cf958722890e5646ebff6684,HGB-H,e48f60055c364417c78405d739a17860d6e752f2fc096ea1f14f2b30f76dde1e,gradient_boosting,high,1.0,medium,0.5,"{""early_stopping"":false,""l2_regularization"":0.1,""learning_rate"":0.05,""max_iter"":300,""max_leaf_nodes"":63}",0.0,1,success,,,5.409448399965186,0,,0.907,0.906888316290686,0.972656598425923,0.0714871168274982,0.2485082265625794,boosting_total_leaves,18900.0,37500.0,,,,,,18900.0,300.0,,300.0,1.0,,0.85
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-complete-fef9a5cb6b20,e1fa52e86f69b9b483b330d664feb441709bc43567f526fe539cfae9b4c9a087,MLP-L,cf054be6f8198498238d75783b4261fc719b2300545c3ec57821015192487ce8,mlp,low,0.0,weak,1.0,"{""alpha"":0.0001,""early_stopping"":true,""hidden_layer_sizes"":[16],""learning_rate_init"":0.001,""max_iter"":250}",0.0,1,success,,,0.2751297000213526,0,,0.9125,0.9122827325562168,0.9759699175478632,0.0679195294563429,0.236336474252896,mlp_parameter_count,113.0,113.0,,,,,,,,113.0,27.0,1.0,,0.18333333333333332
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-complete-fef9a5cb6b20,c48d1c1b00c74f2c55913a2e1eb81cb982a0ec21d0400776feb8482552f1ab72,MLP-M,22caf9c6783beb7ef5313eeda008a6c74091af4d4ec3b2f9a80c796f31fc80c5,mlp,medium,0.5,medium,0.5,"{""alpha"":0.001,""early_stopping"":true,""hidden_layer_sizes"":[64,64],""learning_rate_init"":0.001,""max_iter"":300}",0.0,1,success,,,0.3025115000200458,0,,0.9145,0.9144284724957432,0.9754998792332262,0.0793981868565725,0.2829196133675989,mlp_parameter_count,4609.0,4609.0,,,,,,,,4609.0,13.0,1.0,,0.5166666666666667
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-complete-fef9a5cb6b20,0aeedecc7cf3218429522d23fb008ab1dbef686173207a8b01e0e3a1051d1543,MLP-H,5d197816eeb622fc60ae6d2ceb820addf08e9a7cafa95fd016fcc47c1733d867,mlp,high,1.0,strong,0.0,"{""alpha"":0.01,""early_stopping"":true,""hidden_layer_sizes"":[128,128,64],""learning_rate_init"":0.001,""max_iter"":350}",0.0,1,success,,,0.8823222000501119,0,,0.91,0.9103188944378132,0.9765040975514914,0.0685690863211537,0.2420847617397288,mlp_parameter_count,25601.0,25601.0,,,,,,,,25601.0,12.0,1.0,,0.85
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-complete-fef9a5cb6b20,b9fa1edd88f3c0e1e00d1ea84bcc60c7e2fcda9163e8bfd86eaabbe17e4bc2b9,LR-L,1d2a1642b5cc9ffeec4e67e117c0a2ab4fd6a563b127af2c2fb9c9262e90d737,logistic_regression,low,0.0,strong,0.0,"{""C"":0.03,""max_iter"":1500,""solver"":""lbfgs""}",0.0,2,success,,,0.0130341000040061,0,,0.9015,0.901531042471274,0.9690400525751942,0.0730094714998696,0.240378838766322,effective_degrees_of_freedom,4.473058411985708,6.0,4.473058411985708,,,,,,,,7.0,1.0,,0.13333333333333333
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-complete-fef9a5cb6b20,e2e8e983bbbd2f95a9d6354db0a8f17cd99822753ff9bd537da8a357a96d9129,LR-M,2f0277ba6749dc50e77a697ebcae33e3932a27b63e857544fc1ec7f72f723bce,logistic_regression,medium,0.5,medium,0.5,"{""C"":1.0,""max_iter"":1500,""solver"":""lbfgs""}",0.0,2,success,,,0.0144256000057794,0,,0.9025,0.9025483364692396,0.9690960687638728,0.0699946691275872,0.2253839899091251,effective_degrees_of_freedom,4.948932034760778,6.0,4.948932034760778,,,,,,,,11.0,1.0,,0.4666666666666667
