batch_size,cosine_terminal_lr,dataset_seed,epochs,fidelity_drop_from_20,fidelity_min,fidelity_recovery,final_ood_gap,fit_id,fit_seconds,init_seed,initial_lr,momentum,n_iid_test,n_probe,n_train,n_validation,prereg_frozen_sha,rho_train,sat,schedule,shuffle_seed,status,terminal_d3,terminal_fidelity,terminal_iid_accuracy,terminal_train_loss,trajectory_class,weight_decay,width,source_file
64,0.001,9,200,0.004249999999999976,0.9875,0.0,0.004500000000000032,rho0_seed09_width64_cosine,2.6242095999987214,4065890095,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.0,inf,cosine,3941533772,SUCCESS,0.020666666666666667,0.9875,0.911,0.19253687608364015,No-acquisition / no-distortion,0.0001,64,rho0_seed09_width64_cosine.json
64,0.001,9,200,0.0050000000000000044,0.9855,0.0017499999999999183,0.004583333333333328,rho0_seed09_width8_constant,1.5219256000000314,1339483891,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.0,inf,constant,3941533772,SUCCESS,0.014666666666666666,0.98725,0.9103333333333333,0.19845360148028754,No-acquisition / no-distortion,0.0001,8,rho0_seed09_width8_constant.json
64,0.001,9,200,0.0030000000000000027,0.9875,0.0,0.005333333333333273,rho0_seed09_width8_cosine,1.5992557000008674,1339483891,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.0,inf,cosine,3941533772,SUCCESS,0.013,0.9875,0.9126666666666666,0.19896391243469097,No-acquisition / no-distortion,0.0001,8,rho0_seed09_width8_cosine.json
64,0.001,10,200,0.01750000000000007,0.963,0.0022500000000000853,-0.004166666666666652,rho0_seed10_width512_constant,10.767411799999536,1891456374,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.0,inf,constant,2939619788,SUCCESS,0.025,0.96525,0.9053333333333333,0.1775299470777872,No-acquisition / no-distortion,0.0001,512,rho0_seed10_width512_constant.json
64,0.001,10,200,0.01375000000000004,0.96675,0.00924999999999998,-0.00158333333333327,rho0_seed10_width512_cosine,552.6574830000009,1891456374,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.0,inf,cosine,2939619788,SUCCESS,0.02033333333333333,0.976,0.91,0.17891807800567613,No-acquisition / no-distortion,0.0001,512,rho0_seed10_width512_cosine.json
64,0.001,10,200,0.011249999999999982,0.97975,0.003750000000000031,-0.0036666666666666237,rho0_seed10_width64_constant,2.5637686000009126,3149551538,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.0,inf,constant,2939619788,SUCCESS,0.022,0.9835,0.908,0.18640194579797315,No-acquisition / no-distortion,0.0001,64,rho0_seed10_width64_constant.json
64,0.001,10,200,0.009000000000000008,0.9815,0.007499999999999951,-0.006416666666666682,rho0_seed10_width64_cosine,2.5567284999997355,3149551538,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.0,inf,cosine,2939619788,SUCCESS,0.017,0.989,0.9083333333333333,0.18915528829097794,No-acquisition / no-distortion,0.0001,64,rho0_seed10_width64_cosine.json
64,0.001,10,200,0.004249999999999976,0.9895,0.0034999999999999476,-0.003083333333333299,rho0_seed10_width8_constant,1.5422572999996191,1874644200,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.0,inf,constant,2939619788,SUCCESS,0.006,0.993,0.9093333333333333,0.19973098036236883,No-acquisition / no-distortion,0.0001,8,rho0_seed10_width8_constant.json
64,0.001,10,200,0.0012500000000000844,0.99225,0.000500000000000056,-0.0036666666666666237,rho0_seed10_width8_cosine,1.583783100000801,1874644200,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.0,inf,cosine,2939619788,SUCCESS,0.005,0.99275,0.91,0.19962394975871367,No-acquisition / no-distortion,0.0001,8,rho0_seed10_width8_cosine.json
64,0.001,11,200,0.004749999999999921,0.9695,0.0010000000000000009,-0.0009166666666667045,rho0_seed11_width512_constant,12.424373400001059,1242552691,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.0,inf,constant,4026341670,SUCCESS,0.036333333333333336,0.9705,0.9013333333333333,0.16073259591894432,No-acquisition / no-distortion,0.0001,512,rho0_seed11_width512_constant.json
64,0.001,11,200,0.0,0.9745,0.0034999999999999476,-0.0014166666666666217,rho0_seed11_width512_cosine,11.671189299999241,1242552691,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.0,inf,cosine,4026341670,SUCCESS,0.025666666666666667,0.978,0.907,0.1654275512653025,No-acquisition / no-distortion,0.0001,512,rho0_seed11_width512_cosine.json
64,0.001,11,200,0.00924999999999998,0.97375,0.0034999999999999476,-8.333333333332416e-05,rho0_seed11_width64_constant,3.917741199999,3509804577,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.0,inf,constant,4026341670,SUCCESS,0.02266666666666667,0.97725,0.9083333333333333,0.17375590602198906,No-acquisition / no-distortion,0.0001,64,rho0_seed11_width64_constant.json
64,0.001,11,200,0.0030000000000000027,0.98025,0.0012500000000000844,-0.002083333333333298,rho0_seed11_width64_cosine,3.558644099999583,3509804577,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.0,inf,cosine,4026341670,SUCCESS,0.018,0.9815,0.908,0.1774767055784039,No-acquisition / no-distortion,0.0001,64,rho0_seed11_width64_cosine.json
64,0.001,11,200,0.0012499999999999734,0.985,0.0,-0.005166666666666653,rho0_seed11_width8_constant,3.9699682999998913,3310061261,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.0,inf,constant,4026341670,SUCCESS,0.013666666666666667,0.985,0.906,0.185681423209952,No-acquisition / no-distortion,0.0001,8,rho0_seed11_width8_constant.json
64,0.001,11,200,0.0,0.986,0.0012499999999999734,-0.005750000000000033,rho0_seed11_width8_cosine,2.6673975000012433,3310061261,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.0,inf,cosine,4026341670,SUCCESS,0.012666666666666666,0.98725,0.9063333333333333,0.18625408898158577,No-acquisition / no-distortion,0.0001,8,rho0_seed11_width8_cosine.json
64,0.001,12,200,0.022499999999999964,0.96725,0.004249999999999976,-0.0014166666666666217,rho0_seed12_width512_constant,11.822331199999098,4159433514,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.0,inf,constant,288958849,SUCCESS,0.039,0.9715,0.903,0.17035515982149405,No-acquisition / no-distortion,0.0001,512,rho0_seed12_width512_constant.json
64,0.001,12,200,0.01200000000000001,0.97875,0.0034999999999999476,-0.01075000000000001,rho0_seed12_width512_cosine,11.824194099999659,4159433514,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.0,inf,cosine,288958849,SUCCESS,0.029666666666666668,0.98225,0.9023333333333333,0.17719090871857948,No-acquisition / no-distortion,0.0001,512,rho0_seed12_width512_cosine.json
64,0.001,12,200,0.00824999999999998,0.983,0.0012499999999999734,-0.008666666666666684,rho0_seed12_width64_constant,3.4050822999997763,1731280280,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.0,inf,constant,288958849,SUCCESS,0.028666666666666667,0.98425,0.9023333333333333,0.18290945908711573,No-acquisition / no-distortion,0.0001,64,rho0_seed12_width64_constant.json
64,0.001,12,200,0.0044999999999999485,0.9865,0.0034999999999999476,-0.01066666666666663,rho0_seed12_width64_cosine,3.1894251000012446,1731280280,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.0,inf,cosine,288958849,SUCCESS,0.023333333333333334,0.99,0.904,0.1860748124273039,No-acquisition / no-distortion,0.0001,64,rho0_seed12_width64_cosine.json
64,0.001,12,200,0.005250000000000088,0.98525,0.009000000000000008,-0.008166666666666628,rho0_seed12_width8_constant,2.011765999999625,279779185,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.0,inf,constant,288958849,SUCCESS,0.016666666666666666,0.99425,0.906,0.1952020938504765,No-acquisition / no-distortion,0.0001,8,rho0_seed12_width8_constant.json
64,0.001,12,200,0.0,0.991,0.0010000000000000009,-0.009166666666666629,rho0_seed12_width8_cosine,1.932956999999078,279779185,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.0,inf,cosine,288958849,SUCCESS,0.016666666666666666,0.992,0.905,0.1951588363116849,No-acquisition / no-distortion,0.0001,8,rho0_seed12_width8_cosine.json
64,0.001,13,200,0.029000000000000026,0.9545,0.0,-0.0022500000000000298,rho0_seed13_width512_constant,11.386127199999464,4130333784,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.0,inf,constant,3916501021,SUCCESS,0.041,0.9545,0.8973333333333333,0.17364665032834078,No-acquisition / no-distortion,0.0001,512,rho0_seed13_width512_constant.json
64,0.001,13,200,0.008750000000000036,0.97425,0.0025000000000000577,-0.009749999999999981,rho0_seed13_width512_cosine,11.920834399999876,4130333784,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.0,inf,cosine,3916501021,SUCCESS,0.03933333333333333,0.97675,0.901,0.17782314679918787,No-acquisition / no-distortion,0.0001,512,rho0_seed13_width512_cosine.json
64,0.001,13,200,0.010249999999999981,0.9765,0.00649999999999995,-0.01066666666666663,rho0_seed13_width64_constant,3.312229799999841,980159137,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.0,inf,constant,3916501021,SUCCESS,0.024666666666666667,0.983,0.898,0.18917352044594452,No-acquisition / no-distortion,0.0001,64,rho0_seed13_width64_constant.json
64,0.001,13,200,0.0040000000000000036,0.98275,0.0010000000000000009,-0.012666666666666743,rho0_seed13_width64_cosine,3.3479667999999947,980159137,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.0,inf,cosine,3916501021,SUCCESS,0.02,0.98375,0.9016666666666666,0.19130787628267681,No-acquisition / no-distortion,0.0001,64,rho0_seed13_width64_cosine.json
64,0.001,13,200,0.0,0.98875,0.005249999999999977,-0.01133333333333339,rho0_seed13_width8_constant,1.870435599999837,1325863207,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.0,inf,constant,3916501021,SUCCESS,0.016666666666666666,0.994,0.9006666666666666,0.19912564069196592,No-acquisition / no-distortion,0.0001,8,rho0_seed13_width8_constant.json
64,0.001,13,200,0.0,0.98875,0.006249999999999978,-0.012000000000000038,rho0_seed13_width8_cosine,1.9824576999999408,1325863207,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.0,inf,cosine,3916501021,SUCCESS,0.015,0.995,0.9036666666666666,0.19881442194575988,No-acquisition / no-distortion,0.0001,8,rho0_seed13_width8_cosine.json
64,0.001,14,200,0.007499999999999951,0.9545,0.027000000000000024,-0.010500000000000065,rho0_seed14_width512_constant,12.043384700000388,2835292360,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.0,inf,constant,788134076,SUCCESS,0.03933333333333333,0.9815,0.9016666666666666,0.17367577174988122,No-acquisition / no-distortion,0.0001,512,rho0_seed14_width512_constant.json
64,0.001,14,200,0.0,0.962,0.018000000000000016,-0.006000000000000061,rho0_seed14_width512_cosine,11.797350599999845,2835292360,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.0,inf,cosine,788134076,SUCCESS,0.026,0.98,0.9046666666666666,0.17946985783870145,No-acquisition / no-distortion,0.0001,512,rho0_seed14_width512_cosine.json
64,0.001,14,200,0.005249999999999977,0.97775,0.0050000000000000044,-0.003916666666666624,rho0_seed14_width64_constant,3.418490500000189,3564911492,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.0,inf,constant,788134076,SUCCESS,0.023333333333333334,0.98275,0.908,0.189177209746658,No-acquisition / no-distortion,0.0001,64,rho0_seed14_width64_constant.json
64,0.001,14,200,0.0020000000000000018,0.98125,0.0017500000000000293,-0.004249999999999948,rho0_seed14_width64_cosine,3.4874995999998646,3564911492,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.0,inf,cosine,788134076,SUCCESS,0.021333333333333333,0.983,0.91,0.1896591402166126,No-acquisition / no-distortion,0.0001,64,rho0_seed14_width64_cosine.json
64,0.001,14,200,0.005250000000000088,0.98225,0.000500000000000056,-0.0065833333333333854,rho0_seed14_width8_constant,1.9117330000008224,54793656,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.0,inf,constant,788134076,SUCCESS,0.014,0.98275,0.9076666666666666,0.1973373592923034,No-acquisition / no-distortion,0.0001,8,rho0_seed14_width8_constant.json
64,0.001,14,200,0.0040000000000000036,0.98325,0.0002500000000000835,-0.007500000000000062,rho0_seed14_width8_cosine,1.9852008999987447,54793656,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.0,inf,cosine,788134076,SUCCESS,0.011666666666666667,0.9835,0.9066666666666666,0.1966187803118754,No-acquisition / no-distortion,0.0001,8,rho0_seed14_width8_cosine.json
64,0.001,15,200,0.005499999999999949,0.9645,0.017749999999999932,-0.0031666666666667065,rho0_seed15_width512_constant,12.398411500000293,367669385,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.0,inf,constant,3099961760,SUCCESS,0.035,0.98225,0.9126666666666666,0.17305916880685554,No-acquisition / no-distortion,0.0001,512,rho0_seed15_width512_constant.json
64,0.001,15,200,0.005749999999999922,0.9635,0.020749999999999935,0.009000000000000064,rho0_seed15_width512_cosine,12.26566449999882,367669385,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.0,inf,cosine,3099961760,SUCCESS,0.028,0.98425,0.918,0.175250767593401,No-acquisition / no-distortion,0.0001,512,rho0_seed15_width512_cosine.json
64,0.001,15,200,0.007750000000000035,0.98125,0.0007500000000000284,0.005916666666666737,rho0_seed15_width64_constant,3.398086900000635,3299369523,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.0,inf,constant,3099961760,SUCCESS,0.018333333333333333,0.982,0.916,0.18515010142388927,No-acquisition / no-distortion,0.0001,64,rho0_seed15_width64_constant.json
64,0.001,15,200,0.008000000000000007,0.98125,0.0007500000000000284,0.006749999999999978,rho0_seed15_width64_cosine,3.3768888999984483,3299369523,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.0,inf,cosine,3099961760,SUCCESS,0.01633333333333333,0.982,0.9166666666666666,0.18810817179379627,No-acquisition / no-distortion,0.0001,64,rho0_seed15_width64_cosine.json
64,0.001,15,200,0.00275000000000003,0.98675,0.00275000000000003,0.008333333333333304,rho0_seed15_width8_constant,2.008547500001441,1505262820,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.0,inf,constant,3099961760,SUCCESS,0.011666666666666667,0.9895,0.9176666666666666,0.19338119731096773,No-acquisition / no-distortion,0.0001,8,rho0_seed15_width8_constant.json
64,0.001,15,200,0.0020000000000000018,0.9875,0.0034999999999999476,0.008750000000000008,rho0_seed15_width8_cosine,1.9025107999987085,1505262820,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.0,inf,cosine,3099961760,SUCCESS,0.011666666666666667,0.991,0.9183333333333333,0.19399468486027996,No-acquisition / no-distortion,0.0001,8,rho0_seed15_width8_cosine.json
64,0.001,16,200,0.020499999999999963,0.96575,0.0044999999999999485,-0.0045000000000000595,rho0_seed16_width512_constant,11.238330000000133,1672407664,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.0,inf,constant,2187173970,SUCCESS,0.041666666666666664,0.97025,0.9006666666666666,0.17925833399044294,No-acquisition / no-distortion,0.0001,512,rho0_seed16_width512_constant.json
64,0.001,16,200,0.009500000000000064,0.977,0.0050000000000000044,-0.0015833333333333532,rho0_seed16_width512_cosine,11.20467330000065,1672407664,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.0,inf,cosine,2187173970,SUCCESS,0.031,0.982,0.9033333333333333,0.1828506462668778,No-acquisition / no-distortion,0.0001,512,rho0_seed16_width512_cosine.json
64,0.001,16,200,0.009500000000000064,0.98125,0.004250000000000087,-0.006916666666666654,rho0_seed16_width64_constant,3.2885125000011612,686741121,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.0,inf,constant,2187173970,SUCCESS,0.03,0.9855,0.901,0.1894985603185058,No-acquisition / no-distortion,0.0001,64,rho0_seed16_width64_constant.json
64,0.001,16,200,0.0050000000000000044,0.98575,0.0010000000000000009,-0.0037499999999999756,rho0_seed16_width64_cosine,3.3379165999995166,686741121,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.0,inf,cosine,2187173970,SUCCESS,0.024666666666666667,0.98675,0.9033333333333333,0.19252768142855645,No-acquisition / no-distortion,0.0001,64,rho0_seed16_width64_cosine.json
64,0.001,16,200,0.006750000000000034,0.985,0.0040000000000000036,-0.0036666666666666514,rho0_seed16_width8_constant,1.9317968000013934,3377821665,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.0,inf,constant,2187173970,SUCCESS,0.014666666666666666,0.989,0.9063333333333333,0.20141179730620912,No-acquisition / no-distortion,0.0001,8,rho0_seed16_width8_constant.json
64,0.001,16,200,0.0012499999999999734,0.9905,0.0017499999999999183,-0.005750000000000005,rho0_seed16_width8_cosine,1.9328530000002502,3377821665,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.0,inf,cosine,2187173970,SUCCESS,0.012333333333333333,0.99225,0.903,0.20140564272827954,No-acquisition / no-distortion,0.0001,8,rho0_seed16_width8_cosine.json
64,0.001,17,200,0.0,0.9745,0.011249999999999982,-0.001583333333333381,rho0_seed17_width512_constant,11.061206300000777,3294113517,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.0,inf,constant,3228796527,SUCCESS,0.036,0.98575,0.9076666666666666,0.18016923666968915,No-acquisition / no-distortion,0.0001,512,rho0_seed17_width512_constant.json
64,0.001,17,200,0.0,0.975,0.013500000000000068,0.0009999999999999731,rho0_seed17_width512_cosine,11.42061449999892,3294113517,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.0,inf,cosine,3228796527,SUCCESS,0.034666666666666665,0.9885,0.9086666666666666,0.18796988321713562,No-acquisition / no-distortion,0.0001,512,rho0_seed17_width512_cosine.json
64,0.001,17,200,0.005249999999999977,0.9825,0.0030000000000000027,0.0018333333333332702,rho0_seed17_width64_constant,3.2321649999994406,535615044,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.0,inf,constant,3228796527,SUCCESS,0.02266666666666667,0.9855,0.9106666666666666,0.19825080888936736,No-acquisition / no-distortion,0.0001,64,rho0_seed17_width64_constant.json
64,0.001,17,200,0.003249999999999975,0.9845,0.0034999999999999476,0.002833333333333382,rho0_seed17_width64_cosine,3.2653823000000557,535615044,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.0,inf,cosine,3228796527,SUCCESS,0.019666666666666666,0.988,0.912,0.1990196755176482,No-acquisition / no-distortion,0.0001,64,rho0_seed17_width64_cosine.json
64,0.001,17,200,0.0020000000000000018,0.98975,0.00275000000000003,0.003083333333333299,rho0_seed17_width8_constant,1.8524095000011584,3451587113,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.0,inf,constant,3228796527,SUCCESS,0.011,0.9925,0.9126666666666666,0.20480164521252003,No-acquisition / no-distortion,0.0001,8,rho0_seed17_width8_constant.json
64,0.001,17,200,0.0015000000000000568,0.99025,0.0017500000000000293,0.004750000000000004,rho0_seed17_width8_cosine,1.9880463999998028,3451587113,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.0,inf,cosine,3228796527,SUCCESS,0.011666666666666667,0.992,0.9133333333333333,0.20493669647061516,No-acquisition / no-distortion,0.0001,8,rho0_seed17_width8_cosine.json
64,0.001,18,200,0.02474999999999994,0.96625,0.007499999999999951,0.006416666666666709,rho0_seed18_width512_constant,11.069257799999832,1119639029,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.0,inf,constant,2273060107,SUCCESS,0.03833333333333333,0.97375,0.91,0.17627003876118724,No-acquisition / no-distortion,0.0001,512,rho0_seed18_width512_constant.json
64,0.001,18,200,0.020750000000000046,0.96975,0.011499999999999955,0.006749999999999978,rho0_seed18_width512_cosine,10.755972299999485,1119639029,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.0,inf,cosine,2273060107,SUCCESS,0.028666666666666667,0.98125,0.9136666666666666,0.18503673962007258,No-acquisition / no-distortion,0.0001,512,rho0_seed18_width512_cosine.json
64,0.001,18,200,0.012749999999999928,0.9775,0.008000000000000007,0.00983333333333336,rho0_seed18_width64_constant,3.1177506999993057,3885579532,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.0,inf,constant,2273060107,SUCCESS,0.019,0.9855,0.916,0.1916636415063578,No-acquisition / no-distortion,0.0001,64,rho0_seed18_width64_constant.json
64,0.001,18,200,0.007499999999999951,0.9825,0.00824999999999998,0.010083333333333333,rho0_seed18_width64_cosine,3.087768399998822,3885579532,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.0,inf,cosine,2273060107,SUCCESS,0.014666666666666666,0.99075,0.9173333333333333,0.19513377150952102,No-acquisition / no-distortion,0.0001,64,rho0_seed18_width64_cosine.json
64,0.001,18,200,0.006250000000000089,0.98625,0.005750000000000033,0.009500000000000008,rho0_seed18_width8_constant,1.674461099999462,791569295,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.0,inf,constant,2273060107,SUCCESS,0.008666666666666666,0.992,0.9173333333333333,0.20342972271655713,No-acquisition / no-distortion,0.0001,8,rho0_seed18_width8_constant.json
64,0.001,18,200,0.0050000000000000044,0.9875,0.0014999999999999458,0.009166666666666712,rho0_seed18_width8_cosine,2.098477300000013,791569295,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.0,inf,cosine,2273060107,SUCCESS,0.007666666666666666,0.989,0.917,0.20356546677823525,No-acquisition / no-distortion,0.0001,8,rho0_seed18_width8_cosine.json
64,0.001,19,200,0.010249999999999981,0.96775,0.011499999999999955,-0.0021666666666667056,rho0_seed19_width512_constant,10.70954029999848,1941367043,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.0,inf,constant,3395647012,SUCCESS,0.034333333333333334,0.97925,0.9066666666666666,0.1616065927255625,No-acquisition / no-distortion,0.0001,512,rho0_seed19_width512_constant.json
64,0.001,19,200,0.0,0.97875,0.008000000000000007,0.002416666666666678,rho0_seed19_width512_cosine,11.555124200000137,1941367043,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.0,inf,cosine,3395647012,SUCCESS,0.028666666666666667,0.98675,0.9123333333333333,0.16813916420088187,No-acquisition / no-distortion,0.0001,512,rho0_seed19_width512_cosine.json
64,0.001,19,200,0.015000000000000013,0.97725,0.0030000000000000027,0.004666666666666708,rho0_seed19_width64_constant,2.9754472999993595,699772271,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.0,inf,constant,3395647012,SUCCESS,0.024666666666666667,0.98025,0.915,0.17807442243700766,No-acquisition / no-distortion,0.0001,64,rho0_seed19_width64_constant.json
64,0.001,19,200,0.012750000000000039,0.97925,0.0030000000000000027,0.00799999999999998,rho0_seed19_width64_cosine,3.13505350000014,699772271,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.0,inf,cosine,3395647012,SUCCESS,0.019666666666666666,0.98225,0.9183333333333333,0.17845790555861388,No-acquisition / no-distortion,0.0001,64,rho0_seed19_width64_cosine.json
64,0.001,19,200,0.005249999999999977,0.98375,0.0050000000000000044,0.006916666666666682,rho0_seed19_width8_constant,1.965143999999782,3628392506,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.0,inf,constant,3395647012,SUCCESS,0.015333333333333332,0.98875,0.9193333333333333,0.18732819652287952,No-acquisition / no-distortion,0.0001,8,rho0_seed19_width8_constant.json
64,0.001,19,200,0.004249999999999976,0.98475,0.003750000000000031,0.006666666666666626,rho0_seed19_width8_cosine,1.941138799998953,3628392506,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.0,inf,cosine,3395647012,SUCCESS,0.013333333333333334,0.9885,0.9196666666666666,0.18815468661064166,No-acquisition / no-distortion,0.0001,8,rho0_seed19_width8_cosine.json
64,0.001,0,200,0.014999999999999902,0.95725,0.00374999999999992,0.1644666666666666,rho0p7_seed00_width512_constant,11.093358600001011,2094665689,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.7,inf,constant,3429596947,SUCCESS,0.275,0.961,0.957,0.09298956175183017,No-acquisition / no-distortion,0.0001,512,rho0p7_seed00_width512_constant.json
64,0.001,0,200,0.009000000000000008,0.96375,0.00649999999999995,0.15800000000000003,rho0p7_seed00_width512_cosine,11.44110879999971,2094665689,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.7,inf,cosine,3429596947,SUCCESS,0.2673333333333333,0.97025,0.9563333333333334,0.09905016360096648,No-acquisition / no-distortion,0.0001,512,rho0p7_seed00_width512_cosine.json
64,0.001,0,200,0.006249999999999978,0.971,0.0025000000000000577,0.16340000000000002,rho0p7_seed00_width64_constant,3.101684400000522,4142667228,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.7,inf,constant,3429596947,SUCCESS,0.274,0.9735,0.9586666666666667,0.10220096261024157,No-acquisition / no-distortion,0.0001,64,rho0p7_seed00_width64_constant.json
64,0.001,0,200,0.0,0.97725,0.0010000000000000009,0.15960000000000002,rho0p7_seed00_width64_cosine,3.105789499999446,4142667228,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.7,inf,cosine,3429596947,SUCCESS,0.273,0.97825,0.9576666666666667,0.10452992653064377,No-acquisition / no-distortion,0.0001,64,rho0p7_seed00_width64_cosine.json
64,0.001,0,200,0.010249999999999981,0.97475,0.0050000000000000044,0.15740000000000004,rho0p7_seed00_width8_constant,1.9194291000003432,3149581363,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.7,inf,constant,3429596947,SUCCESS,0.27,0.97975,0.9563333333333334,0.10932403126285514,No-acquisition / no-distortion,0.0001,8,rho0p7_seed00_width8_constant.json
64,0.001,0,200,0.0024999999999999467,0.9825,0.0024999999999999467,0.15606666666666663,rho0p7_seed00_width8_cosine,1.8189610999997967,3149581363,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.7,inf,cosine,3429596947,SUCCESS,0.2683333333333333,0.985,0.956,0.110125384683315,No-acquisition / no-distortion,0.0001,8,rho0p7_seed00_width8_cosine.json
