fit_id,rho_train,dataset_seed,width,schedule,checkpoint,d3,fidelity,iid_accuracy,learning_rate,train_loss
rho0_seed11_width64_cosine,0.0,11,64,cosine,180,0.017666666666666667,0.983,0.9083333333333333,0.0012224462977549774,0.17763933473975566
rho0_seed11_width64_cosine,0.0,11,64,cosine,200,0.018,0.9815,0.908,0.001,0.1774767055784039
rho0_seed11_width8_constant,0.0,11,8,constant,20,0.01,0.98625,0.9073333333333333,0.01,0.18925979537984577
rho0_seed11_width8_constant,0.0,11,8,constant,40,0.008333333333333333,0.991,0.909,0.01,0.1880404299347892
rho0_seed11_width8_constant,0.0,11,8,constant,60,0.011666666666666667,0.99125,0.9083333333333333,0.01,0.18763506948266248
rho0_seed11_width8_constant,0.0,11,8,constant,80,0.012,0.98575,0.905,0.01,0.18703805218197098
rho0_seed11_width8_constant,0.0,11,8,constant,100,0.012,0.98875,0.9083333333333333,0.01,0.1864816798614915
rho0_seed11_width8_constant,0.0,11,8,constant,120,0.014333333333333333,0.9895,0.907,0.01,0.18633078323863242
rho0_seed11_width8_constant,0.0,11,8,constant,140,0.013333333333333334,0.9865,0.9076666666666666,0.01,0.1860812265029992
rho0_seed11_width8_constant,0.0,11,8,constant,160,0.012666666666666666,0.98675,0.907,0.01,0.18606541021967896
rho0_seed11_width8_constant,0.0,11,8,constant,180,0.014666666666666666,0.9855,0.906,0.01,0.18579914015421597
rho0_seed11_width8_constant,0.0,11,8,constant,200,0.013666666666666667,0.985,0.906,0.01,0.185681423209952
rho0_seed11_width8_cosine,0.0,11,8,cosine,20,0.010666666666666666,0.986,0.9073333333333333,0.009799079281818376,0.18923946054391821
